SHA,Author,Author_Date,Lines of Code (LOC),Non-Comment Lines of Code (NCLOC),Lines of Classes,Average Complexity per Class,No. Classes,Total Complexity of Classes,complexity_raw,accumulative_raw
7a27e037168be9a7c1a68d3b914f8138250e7b88,Graham Campbell,5/6/2014,1014,652,133,11.86,6,71.16,71.16,7949.4
c21f763bd1a371a8e7072112b1b484739cbbba30,Andrew,3/6/2014,1014,652,133,11.86,6,71.16,71.16,8020.56
46b6b10aab71b61f544624a4f9c37510f659b0bf,Anas Taha,13/4/2014,1014,652,133,11.86,6,71.16,71.16,8091.72
b580e422df43b5abf9f46069421123497487604b,Zizaco,28/3/2014,1014,652,133,11.86,6,71.16,71.16,8162.88
40bdf916fde5709a1005120090a8a33d2a534bf9,Patryk Orwat,11/3/2014,1014,652,133,11.86,6,71.16,71.16,8234.04
ebaa645286a2be780922645ad2d362b3be44506b,Andrew,7/3/2014,928,622,129,11.86,6,71.16,71.16,8305.2
664750676f3ea9e80556d4b6e9dae11185162c39,Andrew,11/2/2014,928,622,129,11.86,6,71.16,71.16,8376.36
fe1c02f59b724193b2918a383d77e040df10f1f5,TheBox193,10/2/2014,928,622,129,11.86,6,71.16,71.16,8447.52
d030af26975630912d1e1f4bf9da6e6838eb00f9,Zizaco,1/2/2014,928,622,129,11.86,6,71.16,71.16,8518.68
4433a662ebc4cb7cd078923320c313c6f0cfc6b4,Graham McCarthy,29/1/2014,1013,651,133,11.86,6,71.16,71.16,8589.84
6ba95486214f1c68f4df3319868cd20dcf77d6a9,Johnny Cao,27/1/2014,1013,651,133,11.86,6,71.16,71.16,8661
cfaed58ab0f90103d9332d052950563b633e18b6,Felix Gläske,9/1/2014,928,622,129,11.86,6,71.16,71.16,8732.16
b621e7ed650a8555a790c33e355422830639f790,Zizaco,30/12/2013,928,622,129,11.86,6,71.16,71.16,8803.32
1f65f1e9018c49d624c8effccae495807176dc8a,Ephraim Blanshey,28/12/2013,928,622,129,11.86,6,71.16,71.16,8874.48
e75e82a79d1ba63bd60de105250b34956d06c62e,Andrew,23/12/2013,928,622,129,11.86,6,71.16,71.16,8945.64
a29d09c5b34cb406e5c6418fcbde6328afeeef15,Syed I.R,21/12/2013,928,622,129,11.86,6,71.16,71.16,9016.8
656db9e0bf83207ca20c9c7394b9e473115f05ec,Karl Merkli,17/12/2013,928,622,129,11.86,6,71.16,71.16,9087.96
deb3aecd4ea3721f2bbca8d734d2ee2040527d56,Johnny Cao,9/12/2013,1013,651,133,11.86,6,71.16,71.16,9159.12
021ac5849e51d18a6e545da8f4c1603fd47f9de8,Jay,2/12/2013,928,622,129,11.86,6,71.16,71.16,9230.28
46efdb2d990b88e47e7a4b26dafce334d50bb0a6,Darren Benney,27/11/2013,928,622,129,11.86,6,71.16,71.16,9301.44
0fc10dc5b24204d6c517131cc8f949bc053424bc,Alex Sears,18/11/2013,994,648,133,11.86,6,71.16,71.16,9372.6
ec828f9d9847c7f31c273a0726170f5ff11de47a,Alex Sears,8/11/2013,844,560,113,10.14,6,60.84,60.84,9433.44
54baea3bfdaff4fbdf2ae53d3e70b98964f034ec,Andrew,28/10/2013,860,585,124,11.29,6,67.74,67.74,9501.18
c86a882baaf2f51e74edac16c395aba2f7edb1a4,Oden,26/10/2013,859,584,122,11.29,6,67.74,67.74,9568.92
7af2a15ee530b743d4cff95ee5265ced77c7fccb,JoeChilds,23/10/2013,797,541,111,9.57,6,57.42,57.42,9626.34
ded61c0d315941c7cefb0387d9498490eb34ccee,Andrew,17/10/2013,784,528,109,9.57,6,57.42,57.42,9683.76
64fe9ccc627397e68282371d01c14b19481f0e0a,Oden,5/10/2013,784,528,109,9.57,6,57.42,57.42,9741.18
698939fab11c56d0f6494f451f0c9e6a627d5290,Russ Back,14/8/2013,795,539,109,9.57,6,57.42,57.42,9798.6
8b26f0901d5ab682e4de4dac151fdf83bc5f9e5b,Andrew,2/8/2013,784,528,109,9.57,6,57.42,57.42,9856.02
6ed8cb779edd791a7a1ab0c340d109151fbbff7c,andyhu,25/7/2013,784,528,109,9.57,6,57.42,57.42,9913.44
1fbb279a3316c4f5e1a2c19efa87be3c65c08a20,Andy Hu,23/7/2013,818,548,113,10.14,6,60.84,60.84,9974.28
33c28e00bf498c6b345f66e9028d7ca70ae06c64,Andrew,19/7/2013,787,529,108,9.86,6,59.16,59.16,10033.44
add0f801b58e03119c1da0b3b443013691421947,Eric Willhoit,18/7/2013,787,529,108,9.86,6,59.16,59.16,10092.6
74e2ded241485b87945335b8093b97cff4e62321,Andrew,19/6/2013,787,529,108,9.86,6,59.16,59.16,10151.76
addeba2a4265000e6138d7d76fee3521360fe5ff,Travis Olbrich,25/5/2013,783,525,108,9.71,6,58.26,58.26,10210.02
2ef56ef537664302899c3b1c53280c3fba464eee,Andrew Elkins,23/5/2013,684,457,92,6.29,6,37.74,37.74,10247.76
df6cd05ea90cb906f32769dbb7a456e2a3296b0c,Andrew Elkins,22/5/2013,594,381,81,6.33,5,31.65,31.65,10279.41
a47b3b1f610809a1fba81df3c0340a66295715ff,Zizaco,20/5/2013,594,381,81,6.33,5,31.65,31.65,10311.06
a2dff9d352f92aa1980dc458b84f2478918b228f,Andrew Elkins,14/5/2013,594,381,81,6.33,5,31.65,31.65,10342.71
0154e4bec88311f3a3e78fde643a95ebdb720f31,Andrew,12/5/2013,594,381,81,6.33,5,31.65,31.65,10374.36
f6343f9c43309357d144d7bfb9200706e253fd56,Andrew Elkins,7/5/2013,574,367,75,5.33,5,26.65,26.65,10401.01
